"message_id","id","type","trx_type","amount","transaction_date","end_to_end_id","payer_identification","payer_mobile_no","payer_alias_name","payee_identification","payee_mobile_no","payee_alias_name","terminal_id","group_merch_id","consumer_id","filler","invoice_no","network_fee","interchange_fee","payee_bank","payer_bank","point_of_initiation_method","merchant_category_code","tip_or_convenience_indicator","tip_surcharge","country_code","merchant_name","merchant_city","state","reason","onus","additional_info"
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL500YOBV,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL500YOBV,WLTI001M0096894000960,"0096894000960",JOHN94000960@WLTI,WLTI001M0096894000962,"0096894000962",JOHN94000962@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YP3R,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL900YP3R,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,WLTI001M0096897214747,"0096897214747",NEHA12345@WLTI,,,,,,,,WLTI,WLTI,,,,,,Neha# Rai,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL700YOE5,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL700YOE5,WLTI001M0096894003598,"0096894003598",JOHN94003598@WLTI,WLTI001M0096894003686,"0096894003686",JOHN94003686@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL400YP7S,CR,MT-P2P-AA,400.0000,2024-08-21,WLTIBHL400YP7S,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL300YQ0N,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL300YQ0N,WLTI001M0096894001654,"0096894001654",JOHN94001654@WLTI,WLTI001M0096894001655,"0096894001655",JOHN94001655@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL600YQ0Q,CR,MT-P2P-AA,50.0000,2024-08-21,WLTIBHL600YQ0Q,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YQ13,CR,MT-P2P-AA,30.0000,2024-08-21,WLTIBHL900YQ13,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL300YQ2B,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL300YQ2B,WLTI001M0096894001656,"0096894001656",JOHN94001656@WLTI,WLTI001M0096894001657,"0096894001657",JOHN94001657@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YPAH,CR,MT-P2P-AA,400.0000,2024-08-21,WLTIBHL100YPAH,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL400YPAU,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL400YPAU,WLTI001M0096894001659,"0096894001659",JOHN94001659@WLTI,WLTI001M0096894001661,"0096894001661",JOHN94001661@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL500YQ2X,CR,MT-P2P-AA,50.0000,2024-08-21,WLTIBHL500YQ2X,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YPBV,CR,MT-P2P-AA,30.0000,2024-08-21,WLTIBHL100YPBV,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YQ4O,CR,MT-P2P-AA,100.0000,2024-08-21,WLTIBHL800YQ4O,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,,,,,,,,WLTI,WLTI,,,,,,Zubi#########shif,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL300YQ8Z,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL300YQ8Z,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,,,,,,,,WLTI,WLTI,,,,,,Zubi#########shif,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL400YQ9A,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL400YQ9A,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,,,,,,,,WLTI,WLTI,,,,,,Zubi#########shif,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL300YPK9,CR,MT-P2P-AA,150.0000,2024-08-21,WLTIBHL300YPK9,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari############name,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YQGN,CR,MT-P2P-AA,28.0000,2024-08-21,WLTIBHL900YQGN,WLTI001M0096895234880,"0096895234880",ALIX95234880@WLTI,WLTI001M0096895234870,"0096895234870",ALII95234870@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali #Alix,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL400YQIG,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL400YQIG,WLTI001M0096897214747,"0096897214747",NEHA12345@WLTI,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,,,,,,,,WLTI,WLTI,,,,,,Zubi#########shif,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL600YQXI,CR,MT-P2P-AA,99.8950,2024-08-21,WLTIBHL600YQXI,WLTI001M0096895095096,"0096895095096",MOHA95095096@WLTI,WLTI001M0096895095097,"0096895095097",SMITHA2109@WLTI,,,,,,,,WLTI,WLTI,,,,,,Regr#####gust,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL400YN3E,CR,MT-P2P-AA,20.0000,2024-08-21,WLTIBHL400YN3E,WLTI001M0096893131313,"0096893131313",TOMAS@WLTI,WLTI001M0096891999105,"0096891999105",FILI91999105@WLTI,,,,,,,,WLTI,WLTI,,,,,,Fili########acek,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL200YN78,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL200YN78,WLTI001M0096890797979,"0096890797979",VASI90797979@WLTI,WLTI001M0096890123459,"0096890123459",LUKA90123459@WLTI,,,,,,,,WLTI,WLTI,,,,,,Luka######icek,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL400YNAW,CR,MT-P2P-AA,10.0000,2024-08-21,WLTIBHL400YNAW,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,WLTI001M0096897214441,"0096897214441",NETR97214441@WLTI,,,,,,,,WLTI,WLTI,,,,,,Netr###Munj,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL500YMLX,CR,MT-P2P-AA,20.0000,2024-08-21,WLTIBHL500YMLX,WLTI001M0096895234880,"0096895234880",ALIX95234880@WLTI,WLTI001M0096895234871,"0096895234871",ALIX71@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali #Alix,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL200YNHS,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL200YNHS,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,WLTI001M0096897214747,"0096897214747",NEHA12345@WLTI,,,,,,,,WLTI,WLTI,,,,,,Neha# Rai,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YNMY,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL800YNMY,WLTI001M0096890999978,"0096890999978",PETR90999978@WLTI,WLTI001M0096896385277,"0096896385277",AFFA96385277@WLTI,,,,,,,,WLTI,WLTI,,,,,,Affa######rief,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL600YNN6,CR,MT-P2P-AA,499.0000,2024-08-21,WLTIBHL600YNN6,WLTI001M0096890999978,"0096890999978",PETR90999978@WLTI,WLTI001M0096896385277,"0096896385277",AFFA96385277@WLTI,,,,,,,,WLTI,WLTI,,,,,,Affa######rief,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL700YOK9,CR,MT-P2P-AA,500.0000,2024-08-21,WLTIBHL700YOK9,WLTI001M0096878078057,"0096878078057",PREMN@WLTI,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,,,,,,,,WLTI,WLTI,,,,,,Goku########hnan,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL700YNWD,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL700YNWD,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,WLTI001M0096878078057,"0096878078057",PREMN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Prem#####ayan,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL000YOQQ,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL000YOQQ,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,WLTI001M0096878078057,"0096878078057",PREMN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Prem#####ayan,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YJOR,CR,MT-P2P-AA,0.1000,2024-08-21,WLTIBHL900YJOR,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,WLTI001M0096897214441,"0096897214441",NETR97214441@WLTI,,,,,,,,WLTI,WLTI,,,,,,Netr###Munj,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YKLB,CR,MT-P2P-AA,50.0000,2024-08-21,WLTIBHL100YKLB,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,WLTI001M0096897214747,"0096897214747",NEHA12345@WLTI,,,,,,,,WLTI,WLTI,,,,,,Neha# Rai,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YL4Y,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL800YL4Y,WLTI001M0096895095097,"0096895095097",SMITHA2109@WLTI,WLTI001M0096895095097,"0096895095097",SMITHA2109@WLTI,,,,,,,,WLTI,WLTI,,,,,,Regr#####gust,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YLAV,CR,MT-P2P-AA,10.0000,2024-08-21,WLTIBHL100YLAV,WLTI001M0096896096050,"0096896096050",JAYA96096050@WLTI,WLTI001M0096895095097,"0096895095097",SMITHA2109@WLTI,,,,,,,,WLTI,WLTI,,,,,,Regr#####gust,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YM41,CR,MT-P2B-AA,5.0000,2024-08-21,THAFSEER4672685406423885106249,WLTI001M0096895095097,"0096895095097",SMITHA2109@WLTI,OIFC001C0617311000000008,"0617311000000008",THAF7733@OIFC,a8ebc755-bef1-40,,,,,,,OIFC,WLTI,,,,,OM,thafseer,Muscat,ACSC,,false,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL500YM6X,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL500YM6X,WLTI001M0096895095097,"0096895095097",SMITHA2109@WLTI,WLTI001M0096899099021,"0096899099021",VARA99099021@WLTI,,,,,,,,WLTI,WLTI,,,,,,Vara###n  R,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YMYI,CR,MT-P2B-AA,5.0000,2024-08-21,THAFSEER4672685406423885106249,WLTI001M0096895095097,"0096895095097",SMITHA2109@WLTI,OIFC001C0617311000000008,"0617311000000008",THAF7733@OIFC,a8ebc755-bef1-40,,,,,,,OIFC,WLTI,,,,,OM,thafseer,Muscat,ACSC,,false,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL300YJ1J,CR,MT-P2P-AA,10.0000,2024-08-21,WLTIBHL300YJ1J,WLTI001M0096895234871,"0096895234871",ALIX71@WLTI,WLTI001M0096895234874,"0096895234874",ALIX95234874@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali ###ssan,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL200YJTU,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL200YJTU,WLTI001M0096898470014,"0096898470014",FOUR98470014@WLTI,WLTI001M0096891011117,"0096891011117",EMAX91011117@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ######teen,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL500YJU7,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL500YJU7,WLTI001M0096894000936,"0096894000936",JOHN94000936@WLTI,WLTI001M0096894000937,"0096894000937",JOHN94000937@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YJ5L,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL900YJ5L,WLTI001M0096894242424,"0096894242424",ROBIN@WLTI,WLTI001M0096896026623,"0096896026623",BARA@WLTI,,,,,,,,WLTI,WLTI,,,,,,Bara######kova,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YJ67,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL100YJ67,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YJ7B,CR,MT-P2P-AA,0.2000,2024-08-21,WLTIBHL100YJ7B,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL600YJYE,CR,MT-P2P-AA,0.1000,2024-08-21,WLTIBHL600YJYE,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YK37,CR,MT-P2P-AA,2.5750,2024-08-21,WLTIBHL900YK37,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL000YK4W,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL000YK4W,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,WLTI001M0096896096050,"0096896096050",JAYA96096050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Jaya####n  T,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YJFK,CR,MT-P2P-AA,0.1000,2024-08-21,WLTIBHL800YJFK,WLTI001M0096890050201,"0096890050201",CRAWLER80@WLTI,WLTI001M0096892288651,"0096892288651",CHARLIE88651@WLTI,,,,,,,,WLTI,WLTI,,,,,,Char#######rper,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL500YJJX,CR,MT-P2P-AA,3.0000,2024-08-21,WLTIBHL500YJJX,WLTI001M0096895234871,"0096895234871",ALIX71@WLTI,WLTI001M0096895234874,"0096895234874",ALIX95234874@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali ###ssan,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YJLR,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL100YJLR,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,WLTI001M0096897214541,"0096897214541",MOHA97214541@WLTI,,,,,,,,WLTI,WLTI,,,,,,Moha#####Omer,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL000YKBU,CR,MT-P2P-AA,4.9000,2024-08-21,WLTIBHL000YKBU,WLTI001M0096897214641,"0096897214641",ZUBI97214641@WLTI,WLTI001M0096897214541,"0096897214541",MOHA97214541@WLTI,,,,,,,,WLTI,WLTI,,,,,,Moha#####Omer,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL000YIHG,CR,MT-P2P-AA,50.0000,2024-08-21,WLTIBHL000YIHG,WLTI001M0096896096050,"0096896096050",JAYA96096050@WLTI,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,,,,,,,,WLTI,WLTI,,,,,,Goku########hnan,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YII8,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL800YII8,WLTI001M0096878078056,"0096878078056",GOKU78078056@WLTI,WLTI001M0096896096050,"0096896096050",JAYA96096050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Jaya####n  T,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL400YINO,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL400YINO,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YI06,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL800YI06,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL700YI19,CR,MT-P2P-AA,7.0000,2024-08-21,WLTIBHL700YI19,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari#######sari,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YIQD,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL100YIQD,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL000YIR6,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL000YIR6,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########dila,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL200YI2S,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL200YI2S,WLTI001M0096890012050,"0096890012050",KARI90012050@WLTI,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari#######sari,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YITD,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL900YITD,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL600YI6S,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL600YI6S,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL200YIX2,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL200YIX2,WLTI001M0096894000917,"0096894000917",JOHN94000917@WLTI,WLTI001M0096894000918,"0096894000918",JOHN94000918@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YIZT,CR,MT-P2P-AA,1.0000,2024-08-21,WLTIBHL100YIZT,WLTI001M0096894000919,"0096894000919",JOHN94000919@WLTI,WLTI001M0096894000921,"0096894000921",JOHN94000921@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL500YJ2Z,CR,MT-P2P-AA,5.0000,2024-08-21,WLTIBHL500YJ2Z,WLTI001M0096895234871,"0096895234871",ALIX71@WLTI,WLTI001M0096895234874,"0096895234874",ALIX95234874@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali ###ssan,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YH05,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL100YH05,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,WLTI001M0096890000033,"0096890000033",YASM90000033@WLTI,,,,,,,,WLTI,WLTI,,,,,,JULI########RONE,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL000YH18,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL000YH18,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,WLTI001M0096890000033,"0096890000033",YASM90000033@WLTI,,,,,,,,WLTI,WLTI,,,,,,JULI########RONE,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL800YH1G,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL800YH1G,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,WLTI001M0096890000033,"0096890000033",YASM90000033@WLTI,,,,,,,,WLTI,WLTI,,,,,,JULI########RONE,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL900YGEF,CR,MT-P2P-AA,2.0000,2024-08-21,WLTIBHL900YGEF,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,WLTI001M0096890000033,"0096890000033",YASM90000033@WLTI,,,,,,,,WLTI,WLTI,,,,,,JULI########RONE,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL100YHJ1,CR,MT-P2P-AA,0.1000,2024-08-21,WLTIBHL100YHJ1,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:5:2125:1:2,WLTIBHL200YHJC,CR,MT-P2P-AA,0.1000,2024-08-21,WLTIBHL200YHJC,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096894002511,"0096894002511",JOHN94002511@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-40917-1723119980846-1:7:2181:1:1,WLTIBHM200Z0LG,DB,MT-P2P-AA,1.0000,2024-08-22,WLTIBHM200Z0LG,WLTI001M0096891011124,"0096891011124",EMAX91011124@WLTI,WLTI001M0096891011122,"0096891011122",EMAX91011122@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ########Four,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-40917-1723119980846-1:7:2181:1:1,WLTIBHM000Z0UA,DB,MT-P2P-AA,1.1200,2024-08-22,WLTIBHM000Z0UA,WLTI001M0096892288651,"0096892288651",CHARLIE88651@WLTI,WLTI001M0096892288651,"0096892288651",CHARLIE88651@WLTI,,,,,,,,WLTI,WLTI,,,,,,,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-40917-1723119980846-1:7:2181:1:1,WLTIBHM600Z0UG,DB,MT-P2P-AA,1.0000,2024-08-22,WLTIBHM600Z0UG,WLTI001M0096891011124,"0096891011124",EMAX91011124@WLTI,WLTI001M0096891011122,"0096891011122",EMAX91011122@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ########Four,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-40917-1723119980846-1:7:2181:1:1,WLTIBHM500Z0Z5,DB,MT-P2P-AA,1.0000,2024-08-22,WLTIBHM500Z0Z5,WLTI001M0096891011124,"0096891011124",EMAX91011124@WLTI,WLTI001M0096891011122,"0096891011122",EMAX91011122@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ########Four,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-40917-1723119980846-1:7:2181:1:1,WLTIBHM000Z08W,DB,MT-P2P-AA,1.0000,2024-08-22,WLTIBHM000Z08W,WLTI001M0096891011124,"0096891011124",EMAX91011124@WLTI,WLTI001M0096891011122,"0096891011122",EMAX91011122@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ########Four,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-40917-1723119980846-1:7:2181:1:1,WLTIBHM900Z09P,DB,MT-P2P-AA,1.0000,2024-08-22,WLTIBHM900Z09P,WLTI001M0096891011124,"0096891011124",EMAX91011124@WLTI,WLTI001M0096891011122,"0096891011122",EMAX91011122@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ########Four,,RJCT,1105,true,Reply timeout reached
